customer_id,first_name,last_name,email,phone_number,date_of_birth,gender,preferred_channel,marketing_opt_in,vip_flag,lifetime_value_cents,avg_order_value_cents,total_orders,preferred_store_id,notes
CUST-0000176,Ava,White,ava.white76@example.com,+1-(525)-658-7943,1975-11-08,Non-binary,email,FALSE,FALSE,0,0,0,,
CUST-0000177,Hayden,Lewis,hayden.lewis77@mail.com,+1-(986)-759-7656,1955-01-09,Female,email,TRUE,FALSE,1674904,418726,4,,
CUST-0000178,Chris,Lewis,chris.lewis78@shopmail.com,+1-(953)-236-5270,1994-11-19,Female,email,TRUE,FALSE,4054421,579203,7,,
CUST-0000179,Kendall,Clark,kendall.clark79@retailco.test,+1-(230)-397-5289,1990-10-15,Female,email,TRUE,FALSE,820554,410277,2,,
CUST-0000180,Reese,Flores,reese.flores80@mail.com,+1-(730)-420-8139,1995-06-24,Prefer not to say,email,FALSE,FALSE,83754,41877,2,STR-0024,High risk - flagged for manual review
CUST-0000181,Alex,King,alex.king81@retailco.test,+1-(627)-178-5033,1956-08-22,Male,email,FALSE,FALSE,356968,178484,2,,
CUST-0000182,Morgan,Jones,morgan.jones82@shopmail.com,+1-(295)-508-5180,1994-04-25,Female,email,TRUE,FALSE,416704,208352,2,,
CUST-0000183,Olivia,Perez,olivia.perez83@shopmail.com,+1-(893)-329-3540,1974-09-21,Female,email,TRUE,FALSE,64352,32176,2,STR-0039,
CUST-0000184,Reese,Perez,reese.perez84@retailco.test,+1-(417)-289-2281,1958-10-09,Female,email,TRUE,FALSE,0,0,0,STR-0059,
CUST-0000185,Taylor,Wilson,taylor.wilson85@shopmail.com,+1-(865)-248-4961,1978-11-28,Female,email,FALSE,FALSE,49526,24763,2,,
CUST-0000186,Mia,Flores,mia.flores86@shopmail.com,+1-(438)-831-1994,1972-01-14,Female,email,FALSE,FALSE,273110,136555,2,,
CUST-0000187,Victoria,White,victoria.white87@shopmail.com,+1-(366)-736-4394,1987-12-24,Male,email,TRUE,FALSE,0,0,0,STR-0064,
CUST-0000188,Parker,Allen,parker.allen88@example.com,+1-(924)-151-8173,1954-08-27,Female,sms,TRUE,FALSE,0,0,0,STR-0065,
CUST-0000189,Noah,Perez,noah.perez89@mail.com,+1-(718)-275-2396,1988-06-23,Female,sms,TRUE,FALSE,928485,309495,3,STR-0055,
CUST-0000190,Evelyn,Martinez,evelyn.martinez90@example.com,+1-(847)-830-9516,1987-07-13,Female,email,TRUE,FALSE,11102,1586,7,STR-0068,
CUST-0000191,Olivia,Thompson,olivia.thompson91@example.com,+1-(249)-874-3043,1977-05-19,Female,email,TRUE,FALSE,752415,250805,3,,
CUST-0000192,Harper,Ramirez,harper.ramirez92@shopmail.com,+1-(906)-601-7830,1953-03-05,Female,sms,TRUE,FALSE,150750,25125,6,STR-0061,High risk - flagged for manual review
CUST-0000193,River,Jackson,river.jackson93@retailco.test,+1-(388)-938-9008,2005-02-18,Male,email,TRUE,FALSE,2128392,304056,7,STR-0093,
CUST-0000194,Sophia,Davis,sophia.davis94@example.com,+1-(398)-733-9877,1969-01-19,Female,email,TRUE,FALSE,1968078,656026,3,STR-0027,
CUST-0000195,Grace,Garcia,grace.garcia95@retailco.test,+1-(515)-517-3772,2002-10-11,Male,email,TRUE,FALSE,156752,78376,2,STR-0016,
CUST-0000196,Taylor,Moore,taylor.moore96@example.com,+1-(453)-881-3057,1986-10-14,Male,email,FALSE,FALSE,110487,36829,3,STR-0055,
CUST-0000197,Jordan,Hernandez,jordan.hernandez97@example.com,+1-(508)-191-7476,1961-02-27,Male,none,FALSE,FALSE,647908,323954,2,,
CUST-0000198,Ava,Garcia,ava.garcia98@example.com,+1-(752)-131-8293,1962-02-12,Non-binary,phone,TRUE,FALSE,1194120,238824,5,STR-0060,
CUST-0000199,Alex,Gonzalez,alex.gonzalez99@shopmail.com,+1-(314)-990-5544,1969-09-16,Male,sms,TRUE,FALSE,40554,13518,3,STR-0009,
CUST-0000200,Shawn,Moore,shawn.moore0@example.com,+1-(897)-630-8644,1974-06-17,Female,email,FALSE,FALSE,99469,99469,1,STR-0074,
CUST-0000201,Aria,Miller,aria.miller1@shopmail.com,+1-(793)-227-2401,2002-01-13,Male,email,TRUE,FALSE,143510,71755,2,STR-0009,
CUST-0000202,Shawn,Walker,shawn.walker2@shopmail.com,+1-(391)-348-3255,1954-01-02,Male,email,FALSE,FALSE,432950,432950,1,,
CUST-0000203,Abigail,Walker,abigail.walker3@shopmail.com,+1-(815)-809-6425,1951-10-19,Non-binary,email,TRUE,FALSE,3379593,482799,7,STR-0001,
CUST-0000204,Mia,White,mia.white4@example.com,+1-(231)-303-4241,1987-03-08,Female,email,TRUE,FALSE,0,0,0,,
CUST-0000205,Cory,Green,cory.green5@retailco.test,+1-(248)-881-4098,1951-09-10,Female,email,TRUE,FALSE,0,0,0,STR-0075,
CUST-0000206,Riley,Rodriguez,riley.rodriguez6@example.com,+1-(503)-555-9500,1983-04-19,Male,sms,TRUE,FALSE,652886,326443,2,STR-0049,High risk - flagged for manual review
CUST-0000207,River,Jackson,river.jackson7@mail.com,+1-(614)-515-1194,1975-11-17,Prefer not to say,phone,TRUE,FALSE,0,0,0,STR-0076,
CUST-0000208,Abigail,Thompson,abigail.thompson8@mail.com,+1-(431)-529-7974,1962-07-25,Female,email,TRUE,FALSE,0,0,0,STR-0043,
CUST-0000209,Hayden,Davis,hayden.davis9@retailco.test,+1-(750)-528-8835,1958-02-13,Female,email,TRUE,FALSE,515148,128787,4,STR-0040,
CUST-0000210,Jesse,Flores,jesse.flores10@retailco.test,+1-(626)-355-3942,1966-12-14,Male,email,TRUE,FALSE,438456,54807,8,,
CUST-0000211,Evan,Jones,evan.jones11@example.com,+1-(762)-772-4969,1960-08-05,Male,phone,TRUE,TRUE,0,0,0,STR-0069,
CUST-0000212,Morgan,Hill,morgan.hill12@example.com,+1-(250)-890-7183,1956-04-08,Male,email,TRUE,TRUE,0,0,0,,
CUST-0000213,Quinn,Robinson,quinn.robinson13@retailco.test,+1-(268)-773-5562,1964-10-12,Male,email,FALSE,FALSE,2493280,166218,15,,
CUST-0000214,Robin,Allen,robin.allen14@retailco.test,+1-(716)-701-1217,1991-01-20,Female,email,FALSE,FALSE,37074,12358,3,STR-0038,
CUST-0000215,Logan,Wilson,logan.wilson15@example.com,+1-(881)-354-4644,1967-07-17,Male,sms,TRUE,FALSE,85616,10702,8,,
CUST-0000216,Amelia,Ramirez,amelia.ramirez16@retailco.test,+1-(694)-120-7249,1978-02-25,Female,email,TRUE,FALSE,124594,124594,1,STR-0049,
CUST-0000217,Shawn,Williams,shawn.williams17@example.com,+1-(595)-679-3660,1993-07-09,Female,email,TRUE,FALSE,841932,210483,4,,
CUST-0000218,Madison,Nguyen,madison.nguyen18@example.com,+1-(731)-293-7929,1995-07-09,Female,none,FALSE,FALSE,106072,106072,1,,
CUST-0000219,Victoria,Lopez,victoria.lopez19@retailco.test,+1-(466)-992-7697,1977-11-20,Male,email,TRUE,FALSE,83756,83756,1,STR-0062,
CUST-0000220,Pat,Hill,pat.hill20@shopmail.com,+1-(545)-479-6620,1985-04-12,Female,sms,FALSE,FALSE,3702,617,6,,
CUST-0000221,Sawyer,Hill,sawyer.hill21@retailco.test,+1-(930)-246-9520,1969-12-17,Male,sms,TRUE,FALSE,1246635,415545,3,STR-0058,
CUST-0000222,Abigail,Walker,abigail.walker22@example.com,+1-(882)-239-9757,1965-12-16,Male,email,TRUE,FALSE,106960,13370,8,STR-0092,
CUST-0000223,Evan,Martinez,evan.martinez23@mail.com,+1-(350)-864-1562,1967-06-10,Female,email,FALSE,FALSE,705704,352852,2,STR-0091,
CUST-0000224,Sawyer,Jackson,sawyer.jackson24@retailco.test,+1-(918)-976-9978,1980-02-05,Male,phone,TRUE,FALSE,212630,212630,1,STR-0057,
CUST-0000225,Morgan,Davis,morgan.davis25@mail.com,+1-(808)-544-3434,1965-12-13,Male,email,TRUE,FALSE,1692552,211569,8,STR-0089,
CUST-0000226,Drew,Miller,drew.miller26@mail.com,+1-(266)-830-9806,1994-07-27,Female,email,TRUE,FALSE,292672,146336,2,STR-0092,
CUST-0000227,Reese,Williams,reese.williams27@example.com,+1-(328)-618-5891,1982-09-06,Male,email,TRUE,FALSE,610778,305389,2,STR-0057,
CUST-0000228,Lee,Torres,lee.torres28@retailco.test,+1-(630)-941-3514,1985-07-13,Male,email,TRUE,FALSE,417752,104438,4,STR-0012,
CUST-0000229,Sophia,Moore,sophia.moore29@example.com,+1-(250)-274-6210,1957-07-06,Male,none,TRUE,FALSE,777486,129581,6,STR-0002,
CUST-0000230,Grace,Lee,grace.lee30@example.com,+1-(850)-181-2256,1959-04-03,Male,email,TRUE,FALSE,12900,2150,6,,
CUST-0000231,Emily,Thomas,emily.thomas31@example.com,+1-(498)-406-8915,1987-05-07,Male,email,TRUE,FALSE,1647912,205989,8,,High risk - flagged for manual review
CUST-0000232,Kendall,Wright,kendall.wright32@mail.com,+1-(312)-549-8198,1995-03-12,Female,email,FALSE,FALSE,0,0,0,STR-0051,
CUST-0000233,Jamie,Johnson,jamie.johnson33@retailco.test,+1-(360)-452-9192,2005-11-08,Male,email,TRUE,TRUE,132638,66319,2,STR-0055,
CUST-0000234,Rowan,Garcia,rowan.garcia34@example.com,+1-(590)-517-9601,1986-12-21,Prefer not to say,email,TRUE,FALSE,290256,72564,4,STR-0036,
CUST-0000235,Victoria,White,victoria.white35@mail.com,+1-(444)-765-5521,1992-10-13,Male,email,FALSE,FALSE,1459455,486485,3,STR-0025,
CUST-0000236,Noah,Clark,noah.clark36@example.com,+1-(371)-713-5491,1961-03-10,Male,email,FALSE,FALSE,819894,136649,6,STR-0066,
CUST-0000237,Skyler,Jackson,skyler.jackson37@mail.com,+1-(766)-221-3803,1991-01-18,Male,sms,FALSE,FALSE,0,0,0,,
CUST-0000238,Emerson,Lopez,emerson.lopez38@mail.com,+1-(217)-650-2743,1959-12-23,Male,email,TRUE,FALSE,0,0,0,STR-0042,
CUST-0000239,Sawyer,Johnson,sawyer.johnson39@mail.com,+1-(367)-281-7458,1962-10-07,Male,email,TRUE,FALSE,515386,257693,2,STR-0097,
CUST-0000240,Victoria,Perez,victoria.perez40@example.com,+1-(408)-242-8871,1957-10-15,Female,email,TRUE,FALSE,789984,197496,4,STR-0006,
CUST-0000241,Riley,Williams,riley.williams41@retailco.test,+1-(383)-538-9691,1984-10-06,Female,phone,FALSE,FALSE,416532,416532,1,STR-0064,
CUST-0000242,Grace,Harris,grace.harris42@mail.com,+1-(527)-606-7944,1975-12-14,Female,email,FALSE,FALSE,108483,108483,1,STR-0069,
CUST-0000243,Grace,Rodriguez,grace.rodriguez43@mail.com,+1-(672)-247-7898,1990-04-27,Male,email,FALSE,FALSE,1191130,238226,5,STR-0007,
CUST-0000244,Noah,Clark,noah.clark44@mail.com,+1-(655)-900-1216,1987-02-05,Male,email,FALSE,FALSE,0,0,0,,
CUST-0000245,Sawyer,Hernandez,sawyer.hernandez45@example.com,+1-(267)-316-1179,1957-05-07,Female,phone,TRUE,FALSE,27546,9182,3,,
CUST-0000246,Hayden,Martinez,hayden.martinez46@shopmail.com,+1-(281)-740-2528,1960-04-07,Female,email,FALSE,FALSE,1945516,972758,2,STR-0067,
CUST-0000247,Chloe,Garcia,chloe.garcia47@shopmail.com,+1-(297)-565-6139,1995-05-06,Male,email,TRUE,FALSE,298330,59666,5,STR-0033,
CUST-0000248,Emily,Williams,emily.williams48@example.com,+1-(959)-909-5011,1961-09-01,Male,email,TRUE,FALSE,0,0,0,STR-0060,
CUST-0000249,Jordan,Hill,jordan.hill49@shopmail.com,+1-(264)-927-6922,1955-07-16,Male,phone,FALSE,FALSE,201948,201948,1,STR-0009,
CUST-0000250,Alex,Scott,alex.scott50@retailco.test,+1-(280)-840-3369,1985-11-27,Female,email,FALSE,FALSE,152156,76078,2,,
CUST-0000251,Quinn,Gonzalez,quinn.gonzalez51@example.com,+1-(580)-933-6960,2004-05-10,Female,sms,TRUE,FALSE,173676,86838,2,STR-0067,
CUST-0000252,Evelyn,Johnson,evelyn.johnson52@shopmail.com,+1-(307)-608-9924,1999-11-15,Female,sms,FALSE,FALSE,802040,160408,5,STR-0061,
CUST-0000253,Pat,Hernandez,pat.hernandez53@shopmail.com,+1-(448)-669-7412,1993-10-21,Male,phone,TRUE,FALSE,3030272,757568,4,STR-0041,
CUST-0000254,Riley,Torres,riley.torres54@shopmail.com,+1-(226)-860-3138,1976-11-21,Female,email,FALSE,FALSE,168822,56274,3,,
CUST-0000255,Quinn,Sanchez,quinn.sanchez55@example.com,+1-(703)-914-1359,1979-02-16,Female,email,TRUE,FALSE,479548,119887,4,STR-0039,High risk - flagged for manual review
CUST-0000256,Aria,Martinez,aria.martinez56@retailco.test,+1-(574)-217-4554,2004-06-05,Male,phone,TRUE,FALSE,685688,85711,8,STR-0038,
CUST-0000257,Chris,Flores,chris.flores57@example.com,+1-(822)-492-8033,1993-10-12,Male,phone,TRUE,FALSE,466840,58355,8,STR-0078,
CUST-0000258,Robin,Jackson,robin.jackson58@retailco.test,+1-(740)-322-2686,1970-05-23,Female,email,FALSE,FALSE,382405,76481,5,STR-0026,High risk - flagged for manual review
CUST-0000259,Morgan,Sanchez,morgan.sanchez59@mail.com,+1-(914)-565-9082,1951-11-04,Female,email,TRUE,FALSE,0,0,0,,
CUST-0000260,Ella,Hernandez,ella.hernandez60@retailco.test,+1-(798)-571-2964,1997-06-28,Male,phone,FALSE,FALSE,52212,26106,2,STR-0074,
CUST-0000261,Robin,Gonzalez,robin.gonzalez61@shopmail.com,+1-(308)-448-4418,1953-10-25,Female,sms,TRUE,FALSE,0,0,0,STR-0017,
CUST-0000262,Evan,Lopez,evan.lopez62@mail.com,+1-(230)-587-9698,1977-06-09,Male,email,TRUE,FALSE,283650,141825,2,STR-0035,
CUST-0000263,Logan,Jones,logan.jones63@example.com,+1-(483)-331-7628,1980-07-04,Male,email,TRUE,FALSE,67933,67933,1,STR-0094,High risk - flagged for manual review
CUST-0000264,Reese,Jones,reese.jones64@retailco.test,+1-(896)-878-1159,1967-06-16,Female,phone,TRUE,FALSE,0,0,0,STR-0038,
CUST-0000265,Pat,King,pat.king65@shopmail.com,+1-(316)-376-9508,1959-11-01,Male,phone,FALSE,FALSE,112080,56040,2,,
CUST-0000266,Avery,Ramirez,avery.ramirez66@shopmail.com,+1-(781)-911-6685,1987-02-01,Female,email,FALSE,FALSE,163352,163352,1,STR-0063,
CUST-0000267,Jordan,Walker,jordan.walker67@mail.com,+1-(455)-931-7328,1978-07-04,Female,email,TRUE,FALSE,2284212,326316,7,STR-0099,
CUST-0000268,Taylor,Scott,taylor.scott68@example.com,+1-(986)-531-2448,1957-03-20,Female,email,TRUE,FALSE,2942989,420427,7,STR-0051,
CUST-0000269,Sophia,Young,sophia.young69@retailco.test,+1-(429)-791-3535,1986-11-10,Female,phone,TRUE,FALSE,0,0,0,STR-0016,
CUST-0000270,Victoria,Thomas,victoria.thomas70@retailco.test,+1-(724)-859-9956,1993-08-16,Male,email,TRUE,FALSE,97493,97493,1,,
CUST-0000271,Olivia,Wilson,olivia.wilson71@mail.com,+1-(924)-637-7399,1973-02-06,Female,sms,TRUE,FALSE,181038,30173,6,,
CUST-0000272,Kendall,Harris,kendall.harris72@shopmail.com,+1-(266)-163-5103,1998-01-28,Female,sms,TRUE,FALSE,619784,77473,8,STR-0049,
CUST-0000273,Drew,Smith,drew.smith73@mail.com,+1-(993)-517-9955,1950-02-11,Male,email,TRUE,FALSE,833814,138969,6,STR-0072,
CUST-0000274,Avery,Nguyen,avery.nguyen74@shopmail.com,+1-(470)-768-1491,2003-06-14,Male,phone,TRUE,FALSE,479868,79978,6,,
CUST-0000275,Morgan,Johnson,morgan.johnson75@retailco.test,+1-(748)-722-7215,1962-11-24,Male,email,FALSE,FALSE,222630,111315,2,STR-0057,
CUST-0000276,Drew,Lewis,drew.lewis76@retailco.test,+1-(490)-144-6146,1983-10-21,Female,email,TRUE,FALSE,63560,15890,4,,
CUST-0000277,Emerson,Garcia,emerson.garcia77@retailco.test,+1-(341)-961-9535,1991-05-24,Female,email,FALSE,FALSE,2396920,239692,10,STR-0059,
CUST-0000278,Jamie,Scott,jamie.scott78@shopmail.com,+1-(939)-794-5709,1951-09-15,Male,sms,TRUE,FALSE,1963216,981608,2,STR-0002,
CUST-0000279,Reese,Lopez,reese.lopez79@shopmail.com,+1-(674)-117-8207,2005-08-02,Non-binary,sms,TRUE,FALSE,49731,16577,3,,
CUST-0000280,Casey,Thomas,casey.thomas80@retailco.test,+1-(534)-684-7084,1952-11-14,Male,phone,TRUE,FALSE,407945,81589,5,STR-0084,
CUST-0000281,Isabella,Allen,isabella.allen81@shopmail.com,+1-(752)-850-2986,1951-09-26,Male,sms,TRUE,FALSE,0,0,0,STR-0032,
CUST-0000282,Sawyer,Perez,sawyer.perez82@mail.com,+1-(321)-183-7692,1979-09-05,Female,phone,TRUE,FALSE,72978,36489,2,STR-0098,
CUST-0000283,Pat,Nguyen,pat.nguyen83@example.com,+1-(940)-146-2208,1958-06-15,Female,email,FALSE,FALSE,57826,28913,2,STR-0099,
CUST-0000284,Emma,King,emma.king84@shopmail.com,+1-(493)-430-7292,1985-03-05,Male,email,TRUE,FALSE,85341,85341,1,STR-0037,
CUST-0000285,Quinn,Jackson,quinn.jackson85@shopmail.com,+1-(950)-555-9534,1997-08-10,Female,phone,TRUE,FALSE,36348,18174,2,STR-0036,
CUST-0000286,Jordan,Clark,jordan.clark86@mail.com,+1-(829)-489-4845,1965-06-16,Female,phone,FALSE,FALSE,539020,134755,4,STR-0077,
CUST-0000287,Charlotte,Clark,charlotte.clark87@retailco.test,+1-(230)-397-5389,1973-04-28,Female,email,TRUE,FALSE,662256,331128,2,STR-0034,
CUST-0000288,Hayden,White,hayden.white88@mail.com,+1-(624)-320-5074,2005-01-28,Male,email,TRUE,FALSE,0,0,0,STR-0030,
CUST-0000289,Taylor,Young,taylor.young89@shopmail.com,+1-(582)-881-9955,1960-02-15,Male,email,TRUE,FALSE,617706,205902,3,STR-0081,
CUST-0000290,Evelyn,Thomas,evelyn.thomas90@mail.com,+1-(673)-825-8913,1973-09-28,Female,phone,TRUE,FALSE,0,0,0,STR-0067,
CUST-0000291,Sawyer,King,sawyer.king91@retailco.test,+1-(829)-831-7082,1972-10-09,Male,phone,FALSE,FALSE,174498,29083,6,STR-0061,High risk - flagged for manual review
CUST-0000292,Rowan,Moore,rowan.moore92@mail.com,+1-(637)-698-6009,1982-10-25,Male,email,TRUE,FALSE,65202,21734,3,STR-0023,
CUST-0000293,Casey,Brown,casey.brown93@retailco.test,+1-(724)-926-8203,1978-11-16,Male,sms,TRUE,FALSE,1225005,245001,5,STR-0067,
CUST-0000294,Noah,Sanchez,noah.sanchez94@example.com,+1-(913)-821-5145,1988-11-02,Non-binary,phone,FALSE,FALSE,404358,134786,3,STR-0083,
CUST-0000295,Rowan,Flores,rowan.flores95@example.com,+1-(541)-957-6185,1960-03-19,Female,email,FALSE,FALSE,1329090,221515,6,STR-0098,
CUST-0000296,Taylor,Hernandez,taylor.hernandez96@example.com,+1-(423)-753-7136,1976-02-24,Female,phone,TRUE,FALSE,0,0,0,,
CUST-0000297,Avery,King,avery.king97@retailco.test,+1-(687)-243-8655,1968-06-12,Female,email,TRUE,FALSE,1221042,407014,3,STR-0054,
CUST-0000298,Isabella,Sanchez,isabella.sanchez98@example.com,+1-(368)-624-3726,1986-10-23,Female,none,TRUE,FALSE,1243084,310771,4,STR-0012,
CUST-0000299,Noah,Hernandez,noah.hernandez99@mail.com,+1-(303)-582-7456,1961-04-16,Female,sms,FALSE,FALSE,0,0,0,,
CUST-0000300,Pat,Allen,pat.allen0@example.com,+1-(826)-713-7523,2001-11-08,Male,email,TRUE,FALSE,39659,39659,1,STR-0040,
CUST-0000301,Grace,Brown,grace.brown1@mail.com,+1-(636)-364-2899,1967-08-17,Male,sms,FALSE,FALSE,0,0,0,STR-0055,
CUST-0000302,Charlotte,White,charlotte.white2@mail.com,+1-(636)-445-5852,1956-01-18,Male,email,TRUE,FALSE,724632,181158,4,STR-0005,
CUST-0000303,Cory,Sanchez,cory.sanchez3@example.com,+1-(389)-864-5208,1959-11-24,Female,none,FALSE,FALSE,1912040,127469,15,STR-0032,
CUST-0000304,Jamie,Anderson,jamie.anderson4@retailco.test,+1-(219)-826-6318,1991-02-20,Male,sms,TRUE,FALSE,467820,155940,3,STR-0072,High risk - flagged for manual review
CUST-0000305,Sam,Garcia,sam.garcia5@retailco.test,+1-(966)-642-7048,1986-05-25,Male,email,TRUE,FALSE,499296,166432,3,STR-0098,High risk - flagged for manual review
CUST-0000306,Charlotte,Moore,charlotte.moore6@mail.com,+1-(989)-471-2730,1963-11-21,Female,email,TRUE,FALSE,565594,282797,2,STR-0058,
CUST-0000307,Amelia,Allen,amelia.allen7@example.com,+1-(814)-684-7697,2004-06-20,Male,sms,FALSE,FALSE,0,0,0,STR-0084,
CUST-0000308,Chloe,Lopez,chloe.lopez8@shopmail.com,+1-(713)-756-2821,1954-10-27,Male,email,FALSE,FALSE,1145775,229155,5,STR-0067,
CUST-0000309,Chloe,Davis,chloe.davis9@example.com,+1-(350)-967-5300,1957-10-25,Female,email,FALSE,FALSE,131784,131784,1,STR-0043,
CUST-0000310,Isabella,Green,isabella.green10@mail.com,+1-(687)-830-8206,1962-05-05,Female,email,TRUE,FALSE,51732,51732,1,,
CUST-0000311,Harper,Smith,harper.smith11@retailco.test,+1-(960)-307-6956,1963-01-13,Female,email,TRUE,FALSE,925920,154320,6,STR-0008,
CUST-0000312,Harper,Jones,harper.jones12@retailco.test,+1-(690)-219-8240,2000-08-07,Male,email,TRUE,FALSE,1184568,394856,3,STR-0057,
CUST-0000313,Jamie,Anderson,jamie.anderson13@retailco.test,+1-(515)-613-6003,1985-09-16,Male,phone,TRUE,FALSE,42614,42614,1,STR-0022,
CUST-0000314,Aria,Clark,aria.clark14@example.com,+1-(981)-513-1906,1979-06-21,Female,sms,TRUE,FALSE,0,0,0,,
CUST-0000315,Robin,Young,robin.young15@retailco.test,+1-(487)-721-7144,2002-02-02,Female,email,TRUE,FALSE,850946,425473,2,STR-0100,
CUST-0000316,Quinn,Lopez,quinn.lopez16@mail.com,+1-(680)-333-8549,1982-06-07,Female,email,TRUE,FALSE,0,0,0,STR-0055,
CUST-0000317,Olivia,Garcia,olivia.garcia17@shopmail.com,+1-(825)-765-4127,1957-02-25,Female,email,FALSE,FALSE,0,0,0,STR-0024,
CUST-0000318,Evelyn,Gonzalez,evelyn.gonzalez18@mail.com,+1-(933)-988-3500,1993-03-07,Male,email,TRUE,FALSE,776690,155338,5,,
CUST-0000319,Robin,Brown,robin.brown19@shopmail.com,+1-(650)-508-4254,1992-07-19,Female,none,TRUE,FALSE,71116,35558,2,STR-0063,
CUST-0000320,Casey,Ramirez,casey.ramirez20@mail.com,+1-(435)-818-2383,1964-11-26,Male,email,FALSE,FALSE,65002,9286,7,,
CUST-0000321,Quinn,Martin,quinn.martin21@shopmail.com,+1-(841)-482-5344,1966-06-01,Female,email,TRUE,FALSE,0,0,0,STR-0070,
CUST-0000322,Noah,Walker,noah.walker22@mail.com,+1-(332)-430-9847,1982-10-22,Female,email,FALSE,FALSE,0,0,0,STR-0019,
CUST-0000323,Chloe,Gonzalez,chloe.gonzalez23@retailco.test,+1-(215)-246-1558,1952-04-06,Male,email,TRUE,FALSE,1018926,339642,3,STR-0058,
CUST-0000324,Sam,Martin,sam.martin24@shopmail.com,+1-(647)-666-2359,1950-09-06,Male,email,FALSE,FALSE,0,0,0,,
CUST-0000325,Amelia,Ramirez,amelia.ramirez25@retailco.test,+1-(486)-150-7567,1987-07-17,Non-binary,email,TRUE,FALSE,0,0,0,STR-0072,
CUST-0000326,Sam,Jones,sam.jones26@retailco.test,+1-(483)-243-7577,1998-12-24,Female,email,TRUE,FALSE,10825,2165,5,STR-0040,
CUST-0000327,Aria,Jackson,aria.jackson27@retailco.test,+1-(736)-205-2451,1959-10-20,Female,phone,FALSE,FALSE,876184,109523,8,STR-0099,
CUST-0000328,Liam,Scott,liam.scott28@shopmail.com,+1-(822)-631-7268,2003-10-04,Female,none,TRUE,FALSE,447380,89476,5,STR-0078,
CUST-0000329,Chloe,Brown,chloe.brown29@mail.com,+1-(670)-815-5311,1956-03-07,Female,sms,FALSE,FALSE,188810,37762,5,STR-0012,
CUST-0000330,Kendall,Sanchez,kendall.sanchez30@example.com,+1-(404)-195-2483,1960-10-22,Male,email,TRUE,FALSE,0,0,0,STR-0095,
CUST-0000331,Quinn,Martinez,quinn.martinez31@example.com,+1-(504)-349-1340,1951-10-16,Female,email,FALSE,FALSE,0,0,0,STR-0052,
CUST-0000332,Jamie,Allen,jamie.allen32@shopmail.com,+1-(749)-421-2717,1954-10-08,Female,sms,TRUE,FALSE,341568,170784,2,STR-0080,
CUST-0000333,Madison,Rodriguez,madison.rodriguez33@shopmail.com,+1-(421)-777-8407,1986-09-23,Female,email,FALSE,FALSE,581486,290743,2,,
CUST-0000334,Avery,Perez,avery.perez34@example.com,+1-(297)-513-7347,1954-07-13,Female,phone,TRUE,FALSE,0,0,0,STR-0033,
CUST-0000335,Alex,Lee,alex.lee35@shopmail.com,+1-(514)-128-7141,1951-02-06,Male,email,TRUE,FALSE,0,0,0,STR-0020,
CUST-0000336,Charlotte,Martinez,charlotte.martinez36@mail.com,+1-(666)-774-9978,1952-07-26,Male,sms,TRUE,FALSE,0,0,0,,
CUST-0000337,Rowan,Jackson,rowan.jackson37@shopmail.com,+1-(614)-545-7177,2000-08-01,Female,email,TRUE,FALSE,2945800,196386,15,,
CUST-0000338,Emily,Ramirez,emily.ramirez38@retailco.test,+1-(721)-479-1732,1992-02-15,Female,sms,TRUE,FALSE,0,0,0,STR-0002,High risk - flagged for manual review
CUST-0000339,Emily,Torres,emily.torres39@mail.com,+1-(410)-999-5466,1979-12-01,Male,email,FALSE,FALSE,292255,58451,5,STR-0089,
CUST-0000340,Jordan,Walker,jordan.walker40@shopmail.com,+1-(312)-214-4746,2003-07-06,Male,phone,TRUE,FALSE,61614,30807,2,STR-0006,
CUST-0000341,Hayden,Martinez,hayden.martinez41@mail.com,+1-(259)-214-2067,1979-09-18,Male,sms,TRUE,FALSE,1614221,230603,7,STR-0001,
CUST-0000342,Liam,Flores,liam.flores42@mail.com,+1-(554)-751-8454,1975-03-15,Female,email,TRUE,FALSE,786816,98352,8,STR-0021,
CUST-0000343,Quinn,Thomas,quinn.thomas43@retailco.test,+1-(930)-295-4188,1950-12-22,Female,phone,TRUE,FALSE,413128,206564,2,STR-0019,
CUST-0000344,Chris,Robinson,chris.robinson44@retailco.test,+1-(957)-233-8973,1985-10-25,Female,phone,FALSE,FALSE,0,0,0,STR-0007,
CUST-0000345,Amelia,Clark,amelia.clark45@retailco.test,+1-(776)-665-8693,1961-05-23,Female,none,FALSE,FALSE,563698,281849,2,STR-0049,
